a,b
0.818181818,0.588235294
0,0.727272727
0.695652174,0.7
0,0.888888889
0,0.666666667
0.777777778,0.6
0,0.9
0,0.75
0.571428571,0.8
0,0.461538462
0,0.818181818
0,1
0,0.571428571
0,0.428571429
0,0.818181818
0,0.333333333
0,0.4375
0,0.4
0,0.692307692
0.705882353,0.823529412
0,0.5
0,0.578947368
0,0.285714286
0,0.625
0.473684211,0.692307692
0.5,0.693877551
0.666666667,0.75
0.866666667,0.8
0.903225806,0.625
0,0.575539568
0,0.5
0,0.363636364
0,0.5
0.434782609,0.5
0,0.840909091
0.75,0.470588235
0,0.590909091
0.058823529,0.551724138
0.796610169,0.5
0,0.583333333
0.50877193,0.550724638
0,0.333333333
0,0.666666667
0,0.555555556
0,0.571428571
0.916666667,0.666666667
0.636363636,0.8
0,0.625
0,0.535714286
0,0.891304348
0,0.5625
0,0.6
0,0.941176471
0.5,0.2
0,0.571428571
0,0.357142857
0,0.666666667
0.555555556,0.416666667
0.357142857,1
0,0.5
0,0.75
1,0.636363636
0,0.733333333
0,0.636363636
0.8125,0.6
0,0.25
0.68,0.636363636
0,0.583333333
0,0.785714286
0.904761905,0.666666667
0,0.428571429
0,0.583333333
0,0.142857143
0,0.769230769
0,0.6
0.684210526,0.666666667
0,0.666666667
0.826086957,0.7
0.681818182,0.684210526
0.739130435,0.272727273
0.837837838,0.230769231
0,0.538461538
0,0.888888889
0,0.807692308
0.848484848,0.476190476
0,0.588235294
0.928571429,0.263157895
0,0.5
0,0.571428571
0,0.307692308
0,0.090909091
0,0.454545455
0.384615385,0.285714286
0.6,0.25
0.310344828,0.533333333
0.533333333,0.785714286
0,0.5
0.5,0.714285714
0,0.294117647
0,0.882352941
0.863636364,0.6
0.59375,0.5625
0,0.8
0.782608696,0
0,0.818181818
0,0.5
0.8,0.461538462
0,0.862068966
0,0.576271186
0,0.6
0,0.866666667
0.772727273,0.9
0,0.708333333
0,0.823529412
0,0.4
0.5,0.727272727
0,0.5
0.833333333,0.720588235
0.757575758,0.590909091
0.363636364,0.545454545
0.652173913,0.641025641
0,0.25
0.533333333,0.636363636
0.5625,0.5
0.728813559,0.894736842
0.764705882,0.25
0,0.7
0.655172414,0.818181818
0.9,0.25
0,0.875
0,0.7
0,0.5
0,0.384615385
1,0.625
0,0.73015873
0,0.4375
0,0.793103448
0,0.820512821
0,0.588235294
0,0.666666667
0.904761905,0.833333333
0.5,0.909090909
0,0.461538462
0,0.428571429
0,0.454545455
0,0.8
0.761904762,0.470588235
0.833333333,0.727272727
0,0.444444444
0.625,0.730769231
0,0.266666667
0.677419355,0.75
0,0.846153846
0.661290323,0.75
0,0.875
0.823529412,0.25
0.764705882,0.583333333
0.894736842,0.85
0.869565217,0.7
0,0.111111111
0,0.8125
0.853658537,0.769230769
0,1
0.617021277,0.24137931
0,0.9
0.534653465,0.416666667
0,0.862068966
0.843137255,0.833333333
0,1
0.796875,0.470588235
0,0.875
0,0.833333333
0,0.7
0.8,0.727272727
0.5,0.4
0,0.181818182
0,0.75
0.588235294,0.769230769
0.615384615,0.625
0,0.5
0.75,0.8
0,0.605263158
0,1
0,0.631578947
0.903225806,1
0,0.8125
0,0.567567568
0,0.8
0.8,0.794520548
0,0.555555556
0.653061224,0.4
0.666666667,0.5
0.92,0.675675676
0.833333333,0.555555556
0.615384615,0.5
0,0.772727273
0.785714286,0.56097561
0.580645161,0.791666667
0.740740741,0.533333333
0,0.785714286
0,0.441176471
0.666666667,0.857142857
0.806451613,0.333333333
0.604395604,0.9
0.80952381,0.875
0,0.818181818
0.473684211,0.842105263
0.533333333,0.230769231
0,0.8
0.623655914,1
0,0.692307692
0.8,0.5
0,0.363636364
0.80952381,0.583333333
0.428571429,0.538461538
0,0.764705882
0,0.714285714
0,0.470588235
0.866666667,0.6
0,0.823529412
0.8,0.4375
0.736842105,0.333333333
0.666666667,0.607843137
0.6,1
0.1875,0.416666667
0,0.214285714
0.818181818,0.538461538
0.5,0.428571429
0,0.8
0,0.72
0,0.742857143
0.826086957,0.5
0,0.857142857
0,0.533333333
0,0.764705882
0.965517241,0.928571429
0.7,0.555555556
0,0.846153846
0,0.878787879
0.75,0.555555556
0.863636364,0.333333333
0,0.727272727
0,0.777777778
0.780487805,1
0,0.666666667
0.826086957,0.611111111
0.263157895,0.769230769
0,1
0,0.272727273
0,0.777777778
0.71875,0.833333333
0,0.652173913
0,0.181818182
0.8,0.75
0,0.714285714
0.606060606,0.538461538
0,0.9
0.789473684,0.307692308
0,0.5
0,0.875
0,0.393939394
0.821428571,1
0.5,0.375
0.75,0.75
0,0.666666667
0,0.333333333
0,0.7
0.4,0.9
0.75,0.75
0,0.888888889
0,0.695652174
0,0.615384615
0.727272727,0.771428571
0.75,0.555555556
0,0.545454545
0.5625,0.682926829
0.80952381,0.69047619
0,0.875
0,0.666666667
0,0.625
0.388888889,0.222222222
0,0.80952381
0.694444444,0.461538462
0,0.75
0.612903226,0.454545455
0,0.842105263
0,0.25
0.791666667,0.3
0.526315789,0.769230769
0,0.825
0,0.818181818
0,0.8125
0,0.615384615
0,0.833333333
0,0.8
0,0.6
0.772727273,0.45
0,0.666666667
0,0.6
0.3125,0.420289855
0,0.8
0,0.461538462
0,0.5
0,0.777777778
0.75,0.6
0,0.652173913
0,0.6
0,0.538461538
0.6,0.454545455
0,0.85
0.627906977,0.615384615
0,0.714285714
0,0.6
0,0.6
0.696969697,0.352941176
0.8,0.444444444
0,0.846153846
0,0.411764706
0,0.75
0.428571429,1
0,0.5
0,0.454545455
0,0.666666667
0,0.733333333
0,0.25
0,0.6
0,0.705882353
0,0.7
0,0.416666667
0,0.619047619
0.733333333,0.272727273
0,0.6
0,0.9
0.944444444,0.555555556
0,0.615384615
0,0.5
0.8,0.333333333
0,0.782608696
0,0.8125
0,0.666666667
0.825,0.947368421
0,0.630434783
0.45,0.714285714
0.75,0.7
0,0.8
0.605263158,0.5
0,0.615384615
0,0.5
0,0.444444444
0,0.5
0,0.375
0,0.384615385
0,0.814814815
0,0.3125
0.735849057,0.785714286
0,0.272727273
0.657142857,0.75
0.673076923,0.5
0,0.516129032
0.690909091,0.4375
0,0.444444444
0.666666667,0.75
0,0.222222222
0.76,0.217391304
0,0.647058824
0,0.428571429
0.666666667,0.75
0.745762712,0.333333333
0.595238095,0.470588235
0,0.769230769
0,0.538461538
0.590909091,0.625
0,0.666666667
0.698113208,0.586956522
0,0.576923077
0,0.55
0,0.272727273
0,0.592592593
0.9,0.727272727
0.821428571,0.764705882
0,0.833333333
0,0.3
0.714285714,0.7
0.681818182,0.692307692
0,0.740740741
0,0.533333333
0,0.923076923
0,0
0,0.875
0,0.666666667
0.703703704,0.8
0.794117647,0.272727273
0,0.8125
0.377777778,0.481481481
0,0.88
0,0.611111111
0,0.5
0,0.714285714
0,0.619047619
0.636363636,0.125
0,0.454545455
0,0.2
0.829268293,0.742857143
0,0.666666667
0,0.888888889
0,0.863636364
0.925925926,0.8
0,0.3125
0.952380952,0.416666667
0,1
0,0.333333333
0,0.769230769
0,0.615384615
0,0.733333333
0,0.7
0,0.545454545
0,0.659090909
0,0.4
0,0.6
0,0.692307692
0,0.492063492
0,0.333333333
0,0.833333333
0,0.5
0.523809524,0.538461538
0,0.7
0,0.083333333
0,0.9375
0,0.714285714
0.962962963,0.818181818
0,0.523809524
0.571428571,0.3
0.576271186,0.266666667
0,0.5
0.6875,0.482758621
0.75,0.2
0,0.684210526
0,0.6
0,0.416666667
0,0
0,0.36
0.870967742,0.736842105
0,1
0,0.375
0.43956044,0.529411765
0.428571429,0.7
0,0.461538462
0,0.555555556
0.5625,0.666666667
0.80952381,0.421052632
0.75,0.4375
0.75,0.653846154
0,0.766666667
0,0.571428571
0.764705882,0.590909091
0,0.56
0,0.5
0.863247863,0.642857143
0,0.461538462
0,0.333333333
0,0.846153846
0,0
0,0.25
0,1
0,0.714285714
0.608695652,0.8
0.777777778,0.764705882
0,0.681818182
0,0.454545455
0.5,0.9
0.5,0.111111111
0,0.875
0.9375,0.6
0,0.692307692
0.428571429,0.454545455
0.588235294,0.642857143
0,0.592592593
0,0.827586207
0.535,0.4
0,0.769230769
0.923076923,0.666666667
0.666666667,0.769230769
0.615384615,0.6
0.5625,0.727272727
0.729166667,0.363636364
0,0.588235294
0,0.727272727
0.5,0.703703704
0.909090909,0.666666667
0,0.636363636
0.59602649,0.785714286
0.875,0.818181818
0,0.857142857
0.833333333,0.733333333
0,0.32
0,0.75
0,0.761904762
0,0.666666667
0,0.214285714
0.90625,0.19047619
0.913043478,0.583333333
0,0.357142857
0,0.454545455
0,0.222222222
0.695652174,0.7
0,0.411764706
0,0.625
0,0.166666667
0.833333333,0.727272727
0.583333333,0.857142857
0,0.822222222
0.75,0.409090909
0.933333333,0.333333333
0.913043478,0.793103448
0.8,0.25
0,0.473684211
0,0.8
1,0.461538462
0,0.923076923
0,0.631578947
0,0.461538462
0,0.857142857
0,0.466666667
0,0.578947368
0,0.933333333
0.466666667,0.6
0.75,0.823529412
0,0.466666667
0.816326531,0.357142857
0,0.555555556
0,0.583333333
0,0.428571429
0,0.545454545
0.625,0.419354839
0,0.875
0,0.230769231
0.904761905,0.76
0.851851852,0.35
0,0.5
0,0.714285714
0,0.4375
0,0.3125
0,0.625
0.75,0.5
0,0.636363636
0,0.363636364
0.9,0.818181818
0,0.8
0,0.727272727
0,0.538461538
0.823529412,0.4
0.705882353,0.444444444
0,0.8
0.4375,0.481481481
0.62295082,0.48
0.888888889,0.529411765
0.666666667,0.875
0.909090909,0.512820513
0.875,0.352941176
0.583333333,0.307692308
0,0.769230769
0.571428571,0.466666667
0,0.266666667
0.928571429,0.545454545
0.6875,0.666666667
0,0.2
0.615384615,0.333333333
0,0.714285714
0,0.5
0.5,0.421052632
0.727272727,0.933333333
0.916666667,0.363636364
0,0.56097561
0.535714286,0.4
0,0.375
0.777777778,0.4375
0,0.181818182
0.733333333,0.8125
0.894736842,0.4375
0,0.615384615
0,0.409090909
0.807692308,0.555555556
0.842105263,0.555555556
0.592592593,0.5
0,0.090909091
0.947368421,0.3
0.571428571,0.6
0.882352941,0.8
0.829268293,0.375
0.76,0.166666667
0,0.5
0.733333333,0.916666667
0.5625,0.375
0.916666667,0.7
0,0.578947368
0.8125,0.461538462
0.8125,0.235294118
0.659574468,0.230769231
0.625,0.714285714
0.75,0.583333333
0.875,0.666666667
0,0.666666667
0.7,0.230769231
0.733333333,0.666666667
0.857142857,0.727272727
0.727272727,0.125
0.75,0.71875
0,0.222222222
0,0.111111111
0.705882353,0.555555556
0,0.25
0,0.40625
0,0.454545455
0,0.757575758
0.692307692,0.777777778
0.916666667,0.2
0.8,0.555555556
0.928571429,0.62962963
0,0.75
0.7,0.827586207
0.652173913,0.538461538
0.684210526,0.75
1,0.5
0.833333333,0.380952381
0.6875,0.5
0.923076923,0.428571429
0,0.461538462
1,1
0.68,0.285714286
0.5625,0.548387097
0.678571429,0.777777778
0.79245283,0.333333333
0.76,0.111111111
0.787878788,0.461538462
0.736842105,0.9
0.545454545,0.6
0.833333333,0.673076923
0.9,0.5
0,0.789473684
0,0.285714286
0,0.153846154
0.75,0.545454545
0,0.5
0,0.555555556
0.705882353,0.615384615
0.68,0.2
0,0.545454545
0.857142857,0.65
0.545454545,0.476190476
0,0.5
0,0.777777778
0,0.866666667
0,0.652173913
0.88,0.733333333
0,0.2
1,0.307692308
0.867924528,0.583333333
0,0.636363636
0.944444444,0.315789474
0,0.133333333
0.842105263,0.8
0.822222222,0.5
0,0.5
0,0.666666667
0,0.444444444
0,0.263157895
0.5,0.5
0.764705882,0.555555556
0,0.533333333
0,0.8
0,0.538461538
0.8,0.529411765
0,0.714285714
0.838709677,0.75
0,0.888888889
0,0.083333333
0.592592593,0.5
0,0.333333333
0,0.85
0.766666667,0.923076923
0,0.272727273
0.561403509,0.545454545
0.777777778,0.230769231
0.873239437,0.3125
0.96,0.416666667
0.526315789,0.714285714
0,0.333333333
0,0.307692308
0.888888889,0.875
0,0.827586207
0.838709677,0.666666667
0,0.222222222
0.8,0.857142857
0.789473684,0.333333333
0.704545455,0.764705882
0.5,0.8
0,0.571428571
0,0.5
0,0.730769231
0,0.666666667
0,0.25
0.37962963,0.631578947
0.95,0.625
0,0.769230769
0,0.909090909
0,0.307692308
0.684210526,0.5
0.739130435,0.75
0,0.583333333
0,0.384615385
0.791666667,0.228571429
0,0.3125
0,0.857142857
0.695652174,0.676470588
0.382352941,0.454545455
0.833333333,0.533333333
0.675,0.142857143
0.774193548,0.333333333
0,0.857142857
0.580645161,0.5
0.75,0.636363636
0.894736842,0.833333333
0.875,0.789473684
0,0.625
0,0.333333333
0,0.699115044
0,0.5
0,0.8
0,0.642857143
0.1875,0.583333333
0,0.823529412
0,0.409090909
0,0.066666667
0,0.818181818
0,0.666666667
0,0
0,0.090909091
0,0.5
0,0.307692308
0,0.583333333
0,0.578947368
0,0.857142857
0,0.5
0,0.611111111
0,0.375
0,0.5
0,0.638888889
0,0.761904762
0,0.846153846
0,0.875
0,0.454545455
0,0.466666667
0,0.714285714
0,0.785714286
0,0.454545455
0,0.928571429
0,0.6
0,0.666666667
0,0.576923077
0,0.666666667
0,0.620689655
0,0.304347826
0,0.869565217
0,0.538461538
0,1
0,0.72
0,0.56
0,0.666666667
0.296296296,0.684210526
0,0.636363636
0,0.909090909
0,0.7
0,0.625
0.64,0.5
0,0.36
0,0.583333333
0,0.846153846
0,0.9
0,0.866666667
0.657894737,0.565217391
0.375,0.555555556
0.75,0.692307692
0.230769231,0.272727273
0.444444444,0.4375
0,0.666666667
0.3125,0.25
0,0.473684211
0.444444444,0.125
0,0.916666667
0,0.863636364
0,0
0.75,0.6
0,0.625
0,0.4
0,1
0,0.769230769
0,0.538461538
0.566666667,0.777777778
0.538461538,0.5625
0,0.588235294
0,0.545454545
0,0.666666667
0,0.5
0,0.125
0,0.65
0.730769231,0.666666667
0.7,0.4375
0,0.583333333
0.705882353,0.6
0.875,0.727272727
0,0.772727273
0,0.307692308
0.8,0.583333333
0,0.6
0.909090909,0.5
0,0.777777778
0.714285714,0
0,0
0,0.526315789
0.756097561,0.8125
0,0.8125
0,0.666666667
0.833333333,0.571428571
0,0
0,0.5
0.7,0.818181818
0.823529412,0.3125
0.705882353,0.625
0.75,0.153846154
0,0.636363636
0,0.838709677
0.517241379,0.529411765
0,0.6875
0.65,0.157894737
0,0.884615385
0,0.627906977
0.363636364,0.8
0.6875,0.545454545
0,0.230769231
0,0.454545455
0.333333333,0.454545455
0,0.4
0.722222222,0.285714286
0,0.3
0,0.571428571
0.9,0.8
0,0.9
0.375,0.583333333
0.692307692,0.222222222
0.555555556,0.444444444
0.470588235,0.210526316
0,0.703703704
0.384615385,0.5
0.285714286,0.090909091
0,0.384615385
0,0.857142857
0,0.916666667
0,0.714285714
0.6,0.916666667
0,0.696969697
0.75,0.6
0.59375,0.6
0.842105263,0.625
0.666666667,0.5
0,0.785714286
1,0.647058824
0.760869565,0.2
0,0.583333333
0,0.642857143
0.642857143,0.5
0,0.714285714
0,0.8
0,0.789473684
0,0.866666667
0,0.333333333
0,0.75862069
0.4,0.366666667
0,0.666666667
0,0.411764706
0,0.473684211
0,0.888888889
0.375,0.727272727
0.704545455,0.545454545
0,0.659090909
0,0.733333333
0,0.5
0,0.75
0.230769231,0.761904762
0,0.6
0,0.294117647
0,0.764705882
0,0.305555556
0.333333333,0.607142857
0,0.666666667
0.492307692,0.695652174
0,0.6
0.125,0.84375
0,0.307692308
0,0.642857143
0,0.642857143
0,0.375
0,0.454545455
0.266666667,0.272727273
0,0.694444444
0,0.545454545
0,0.454545455
0,0.722222222
0,0.6
0,0.75
0,0.611111111
0.136363636,0.823529412
0,0.368421053
0,0.307692308
0,0.357142857
0,0.666666667
0,0.25
0,0.64516129
0,0.6875
0,0.952380952
0,0.4375
0.388888889,0.875
0,0.666666667
0.695652174,0.888888889
0,0.4
0,0.375
0,1
0,0.642857143
0.666666667,0.92
0.708333333,0.166666667
0,0.428571429
0.826086957,0
0,0.384615385
0.275862069,0.545454545
0.526315789,0.5625
0,0.6
0,0.428571429
0.0625,1
0,0.789473684
0.2,0.8
0,0.933333333
0,0.466666667
0,0.75
0,1
0.090909091,0.285714286
0,0.846153846
0,0.25
0.285714286,1
0,0.789473684
0.153846154,1
0.1,0.636363636
0.6,0.769230769
0,0.5
0,0.333333333
0,0.714285714
0,0.5
0,0.5
0,0.058823529
0.038461538,0.785714286
0,0.875
0,0.6
0.6875,0.2
0,0.6
0.052631579,0.782608696
0,0.888888889
0,0.75
0,1
0.090909091,0.75
0.125,0.826086957
0.826923077,0.277777778
0,0.333333333
0,0.266666667
0,0.363636364
0,0.444444444
0,0.52173913
0,0.533333333
0,0.352941176
0.9,0.6
0.6875,0.8125
0,0.25
0,0.466666667
0,0.712328767
0,0.55
0,0.4
0.181818182,0.684210526
0,1
0.6,0.857142857
0,0.454545455
0.181818182,0.222222222
0.375,0.666666667
0,0.875
0.785714286,0.925925926
0,0.619047619
0.416666667,0.846153846
0,0.863636364
0,0.411764706
0,0.75
0,0.866666667
0,0.263157895
0.4,0.571428571
0,0.666666667
0,0.636363636
0,0.861111111
0,0.9
0,0.555555556
0.285714286,0.214285714
0,0.444444444
0,0.457142857
0.785714286,0.454545455
0,0.25
0,0.733333333
0,1
0.25,0.75
0.357142857,0.692307692
0.076923077,0.153846154
0,0.230769231
0,0.785714286
0,0.555555556
0,0.777777778
0,0.25
0.125,0.214285714
0,0.555555556
0.352941176,0.266666667
0,0.777777778
0,0.8
0,0.8125
0.384615385,0.545454545
0,0.555555556
0,0.476190476
0.75,0.666666667
0,0.272727273
0.15,0.5
0,0.333333333
0,0.8
0,0.416666667
0.090909091,0.454545455
0.214285714,0.928571429
0,0.444444444
0,0.111111111
0,0.333333333
0,0.060606061
0,0.5
0.0625,0.444444444
0,0.555555556
0,0.4
0,0.285714286
0.266666667,0.307692308
0,0.6
0,0.444444444
0,0.428571429
0,0.8
0,0.1
0.235294118,0.705882353
0,0.730769231
0,0.785714286
0,0.857142857
0,0.5
0,0.217391304
0,0.555555556
0,0.8
0.115384615,0.567567568
0,0.866666667
0,0.571428571
0.227272727,0.894736842
0.375,0.833333333
0.272727273,0.428571429
0,0.315789474
0,0.363636364
0,0.571428571
0,0.727272727
0.571428571,0.4
0.578947368,0.625
0,1
0,0.545454545
0.533333333,1
0,0.555555556
0,0.363636364
0,0.538461538
0.8125,0.764705882
0.315789474,0.6
0.85,0.826086957
0,0.3125
0.272727273,0.617021277
0,0.214285714
0,0.7
0,0.5625
0.133333333,0.642857143
0.2,0.75
0.5625,0.3
0.066666667,0.277777778
0,0.444444444
0.333333333,0.545454545
0.157894737,0.583333333
0,0.636363636
0,0.625
0,0.636363636
0,0.705882353
0.157894737,0.48
0.473684211,0.846153846
0,0.833333333
0,0.866666667
0.1875,0.5
0.47826087,0.777777778
0,0.5
0,0.875
0,0.3
0.538461538,0.75
0,0.933333333
0,0.692307692
0.5,0.333333333
0,0.64
0.5625,0.25
0.416666667,0.833333333
0.448275862,0.375
0.166666667,0.692307692
0.454545455,0.933333333
0,0.375
0,0.75
0,0.363636364
0,0.92
0,0.384615385
0,0.230769231
0,1
0,0.333333333
0.380952381,0.461538462
0.3,0.083333333
0.411764706,0.571428571
0,0.764705882
0.222222222,1
0.541666667,0.225806452
0,0.28
0.583333333,0.428571429
0,0.454545455
0,0.5625
0.407407407,0.181818182
0.538461538,0.6
0,0.416666667
0,0.512820513
0.407407407,0.692307692
0,0.625
0.25,0.941176471
0,0.607142857
0.52,0.75
0.307692308,0.5
0,0.866666667
0,0.585365854
0.5625,0.933333333
0.333333333,0.648648649
0.666666667,0.818181818
0.586206897,0.944444444
0,0.066666667
0,0.695652174
0.4,0.2
0.222222222,0.625
0,0.481481481
0.615384615,0.647058824
0,0.384615385
0.4,0.818181818
0.454545455,0.603773585
0.291666667,0.875
0,0.627906977
0,0.555555556
0,0.25
0.272727273,0.666666667
0.888888889,0.5
0.388888889,0.266666667
0,0.75
0.622222222,0.647058824
0,0.692307692
0.818181818,0.821428571
0.272727273,0.5625
0.439393939,0.357142857
0.416666667,0.866666667
0,0.304347826
0.35,0.8125
0.15625,0.666666667
0.730769231,0.933333333
0.45,0.378378378
1,0.357142857
0,0.857142857
0.545454545,0.8
0.928571429,0.625
0.8,1
0.761904762,0.379310345
0.9375,0.804878049
0,0.611111111
0.625,0
0,0.888888889
0.675675676,0.611940299
0.352941176,0.75
0,0.384615385
0.25,0.625
0,0.869565217
0,0.625
0.047619048,0.538461538
0,0.333333333
0,0.888888889
0.272727273,0.8
0,0.666666667
0.3125,0.684210526
0.269230769,0.6
0.363636364,0.722222222
0,0.363636364
0.315789474,0.111111111
0.285714286,0.888888889
0,0.578947368
0,0.538461538
0,0.466666667
0,0.44
0,0.5
0,0.714285714
0,0.714285714
0.384615385,0.764705882
0,0.357142857
0,0.846153846
0.2,0.866666667
0.680851064,0.25
0,0.814814815
0.567567568,0.666666667
0.692307692,0.25
0,0.416666667
0,0.666666667
0.086956522,0.76
0.534883721,0.75
0,0.695652174
0.066666667,0.818181818
0,0.444444444
0,0.772727273
0.322580645,0.36
0.5,0.956521739
0.461538462,0.357142857
0,0.75
0.344827586,0.7
0.709677419,0.764705882
0,0.726256983
0,0.7
0.606060606,0.538461538
0,0.727272727
0,0.615384615
0,0.842105263
0,0.461538462
0,0.795454545
0.846153846,0.444444444
0,0.363636364
0,0.333333333
0,0.923076923
0,0.714285714
0,0.75
0.363636364,0.761904762
0,0.714285714
0,0.5
0.714285714,0.083333333
0,0.84
0,0.538461538
0.333333333,0.823529412
0.1875,0.222222222
0,0.789473684
0,0.75
0,0.206896552
0,0.636363636
0,0.875
0.464285714,0.9
0,0.4
0,0.846153846
0,0.75
0.186046512,0.777777778
0.375,0.851851852
0,0.80952381
0,0.916666667
0.425531915,0.909090909
0.473684211,0.534883721
0.341463415,0.625
0,0.277777778
0,0.545454545
0.342857143,0.933333333
0.315789474,0.5
0,0.8
0,0.428571429
0.260869565,0.772727273
0.448275862,0.357142857
0.5,0.636363636
0,0
0,0.894736842
0,0.090909091
0.933333333,0.777777778
0,0.297297297
0.705882353,0.894736842
0.6,0.814814815
0,0.75
0,0.692307692
0.266666667,0.625
0.5,0.75
0,0.928571429
0,0.6
0,0.4
0,1
0,0.555555556
0.238095238,1
0.5,0.777777778
0.266666667,0.444444444
0,0.761904762
0,0.703703704
0.285714286,0.363636364
0,0.25
0,0.5
0.338983051,0.333333333
0,0.647058824
0,0.857142857
0,0.428571429
0.38,0.625
0.431034483,0.533333333
0.285714286,0.916666667
0.346153846,0.266666667
0.166666667,0.727272727
0.352941176,0.882352941
0.15,0.333333333
0.666666667,0.266666667
0.448275862,0.611111111
0.314285714,0.307692308
0,0.409090909
0.458333333,0.6875
0.357142857,0.272727273
0.338028169,0.555555556
0.238095238,0.1
0,0.571428571
0,0.5
0.3,0.189655172
0.692307692,0.666666667
0,0.572413793
0,0.588235294
0.64516129,0.384615385
0,0.909090909
0,0.538461538
0.384615385,0.521126761
0.59375,0.5
0.695652174,0.787878788
0,1
0,0.583333333
0.58,0
0,0.666666667
0.4,0.5
0.25,0.818181818
0.352941176,0.3
0.363636364,0.8125
0,0.375
0,0.444444444
0,0.8125
0.366666667,0.647058824
0,0.616438356
0.4,0.135135135
0,0.352941176
0,0.357142857
0.666666667,0.777777778
0,0.210526316
0.444444444,0.541666667
0,0.473684211
0.25,0.8
0,0.428571429
0,0.733333333
0,0.75
0,0.925925926
0,0.675675676
0.466666667,0.764705882
0,0.862068966
0,0.7
0.625,0.636363636
0,0.606557377
0,0.846153846
0,0.444444444
0,1
0,0.76
0.576923077,0.666666667
0,0.777777778
0.43902439,0.583333333
0,0.461538462
0,0.68
0.84,0.631578947
0,0.6
0,0.666666667
0.782608696,0.75
0,0.923076923
0.111111111,0.375
0,0.333333333
0,0.421052632
0.625,0.444444444
0.235294118,0.076923077
0,0.7
0.464285714,0.111111111
0,0.444444444
0,0.15
0,0.608695652
0.388888889,0.2
0,0.822222222
0.541666667,0.307692308
0,0.592592593
0,0.487804878
0.636363636,0.727272727
0.727272727,0.5
0,0.3125
0.540540541,0.368421053
0.6,0.568627451
0.571428571,0.833333333
0,0.111111111
0,0.384615385
0,0.7
0,0.642857143
0.75,0.555555556
0,0.5
0,0.266666667
0.380952381,0.615384615
0.474576271,0.543859649
0,0.3
0,0.789473684
0,0.544444444
